METHOD = DISCRETIZE

	Running discretize based tests on Mersenne 

	04. Longest Runs Test                       FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	05. Matrix Rank Test                        FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	06. Spectral Test                           FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	07. Non Overlapping Patterns Test           PASS!	p=0.00000	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	0.77973	
	08. Overlapping Patterns Test               FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	09. Universal Test                          SKIP!	p=SKIPPED	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	
	10. Linear Complexity Test                  FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	11. Serial Test (p01)                       FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	11. Serial Test (p02)                       FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	12. Approximate Entropy Test                FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	13. Cumulative Sums Test (Forward)          PASS!	p=0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
	13. Cumulative Sums Test (Backward)         PASS!	p=0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
	14. Random Excursions Test (p01)            PASS!	p=0.00000	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	0.99961	
	14. Random Excursions Test (p02)            PASS!	p=0.00000	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	0.99911	
	14. Random Excursions Test (p03)            PASS!	p=0.00000	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	0.99697	
	14. Random Excursions Test (p04)            PASS!	p=0.00000	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	0.96257	
	14. Random Excursions Test (p05)            PASS!	p=0.00000	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	0.69999	
	14. Random Excursions Test (906)            PASS!	p=0.00000	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	0.01036	
	14. Random Excursions Test (p07)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	14. Random Excursions Test (p08)            FAIL!	p=0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
	15. Random Excursions Variant Test (p01)    PASS!	p=0.00000	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	0.86383	
	15. Random Excursions Variant Test (p02)    PASS!	p=0.00000	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	0.85513	
	15. Random Excursions Variant Test (p03)    PASS!	p=0.00000	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	0.84452	
	15. Random Excursions Variant Test (p04)    PASS!	p=0.00000	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	0.83117	
	15. Random Excursions Variant Test (p05)    PASS!	p=0.00000	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	0.81366	
	15. Random Excursions Variant Test (p06)    PASS!	p=0.00000	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	0.78927	
	15. Random Excursions Variant Test (p07)    PASS!	p=0.00000	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	0.75183	
	15. Random Excursions Variant Test (p08)    PASS!	p=0.00000	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	0.68309	
	15. Random Excursions Variant Test (p09)    PASS!	p=0.00000	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	0.47950	
	15. Random Excursions Variant Test (p10)    PASS!	p=0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
